Event name,Customer ID,Screen,Time,Event ID,Device Info,OS,App Version
Click,8618843222,UPI,2024-03-15 02:03:42,0c4cd296-0f17-4144-9463-b5ab91bdc7d8,iPhone 12 Pro,IOS,['7.0.60']
Scroll,8618843222,UPI,2024-03-15 02:03:52,fbbc74d9-19cf-4ac4-ab6a-4ad101405c52,iPhone 12 Pro,IOS,['7.0.60']
Click,8618843222,Send Money,2024-03-15 02:04:12,b92b4c5b-9c1e-4183-973a-48e9e64247de,iPhone 12 Pro,IOS,['7.0.60']
Input,8618843222,Account number,2024-03-15 02:04:32,87089557-fc1d-402f-a985-d6c6bd96c0fb,iPhone 12 Pro,IOS,['7.0.60']
Input,8618843222,IFSC code,2024-03-15 02:05:02,b38381ac-c5d2-4f28-b896-d9861d3e4a5e,iPhone 12 Pro,IOS,['7.0.60']
Input,8618843222,Amount,2024-03-15 02:05:32,93a025bd-9b65-47ce-9c66-7532a548e2ff,iPhone 12 Pro,IOS,['7.0.60']
Click,8618843222,proceed,2024-03-15 02:06:02,b8e2c3e5-46cc-4db6-9b62-51610382d7ba,iPhone 12 Pro,IOS,['7.0.60']
Swipe back,8618843222,Home,2024-03-15 02:07:02,fb1dd09e-10a2-449f-aaeb-a38acc166a6f,iPhone 12 Pro,IOS,['7.0.60']
Swipe,8618843222,App Kill,2024-03-15 02:07:12,e54b14bf-bd0b-404c-a57a-7288056d32e3,iPhone 12 Pro,IOS,['7.0.60']
Click,7114482154,App Launch,2024-03-15 02:06:33,6c3e3e2f-b690-4703-9473-b3a08231affc,Nokia 8,Android,['7.0.25']
Click,7114482154,getprepaid,2024-03-15 02:06:43,d6fa19a5-a22f-4616-ad3b-33fd632b53a6,Nokia 8,Android,['7.0.25']
Swipe back,7114482154,Home,2024-03-15 02:06:53,97d6c565-f471-4536-8616-69101669c9d3,Nokia 8,Android,['7.0.25']
Swipe,7114482154,App Kill,2024-03-15 02:07:03,2989d24f-ef3b-4394-b1a9-b5678faab196,Nokia 8,Android,['7.0.25']
Click,8428906942,App Launch,2024-03-15 02:08:55,4fcc85d3-61a0-4fa0-918a-c3dcf7f48892,iPhone 12,IOS,['7.0.25']
Click,8428906942,Mobile,2024-03-15 02:09:05,84827b7e-6016-4727-b497-91cc8474fa6e,iPhone 12,IOS,['7.0.25']
Scroll,8428906942,Mobile,2024-03-15 02:09:15,16e0d422-97ea-4b09-8f6a-b9152e21f618,iPhone 12,IOS,['7.0.25']
Swipe back,8428906942,Home,2024-03-15 02:09:35,ea283977-bf68-44b9-917f-e3e789e5623b,iPhone 12,IOS,['7.0.25']
Swipe,8428906942,App Kill,2024-03-15 02:09:45,385becab-4802-4222-a89a-5ce0d2f942c3,iPhone 12,IOS,['7.0.25']
Click,7784720052,App Launch,2024-03-15 02:09:13,ad80d829-d758-4ca3-b937-248b61def16d,iPhone 13 Mini,IOS,['7.0.57']
Click,7784720052,Banner6,2024-03-15 02:09:23,af5c928d-5e5c-4f97-83aa-afda11147f2e,iPhone 13 Mini,IOS,['7.0.57']
Scroll,7784720052,Banner6,2024-03-15 02:09:33,e7784922-f27e-4173-ae3b-1883e65a2946,iPhone 13 Mini,IOS,['7.0.57']
Swipe back,7784720052,Home,2024-03-15 02:09:53,e07302c5-b263-43f3-84f4-20f958bfafe9,iPhone 13 Mini,IOS,['7.0.57']
Swipe,7784720052,App Kill,2024-03-15 02:10:03,e5eb78d6-c0c3-4200-96e9-a99eb64633fa,iPhone 13 Mini,IOS,['7.0.57']
Click,8356157260,App Launch,2024-03-15 02:16:00,0c7c138c-14c7-4497-9cce-5f66259e9870,Pixel 4a,Android,['7.0.57']
Click,8356157260,Banner4,2024-03-15 02:16:10,b1869b07-5721-4793-98c4-005448ba1f8d,Pixel 4a,Android,['7.0.57']
Scroll,8356157260,Banner4,2024-03-15 02:16:20,02c7df10-eacd-4fd5-a695-a7d950a20255,Pixel 4a,Android,['7.0.57']
Swipe back,8356157260,Home,2024-03-15 02:16:40,73058e8c-af33-426c-ae47-de3f34a9c82e,Pixel 4a,Android,['7.0.57']
Swipe,8356157260,App Kill,2024-03-15 02:16:50,87b56a57-1264-4a04-b083-9555be86c402,Pixel 4a,Android,['7.0.57']
Click,7048285342,App Launch,2024-03-15 02:16:43,e19ece37-bf65-4d8f-bb5e-68e98d14691f,P series,Android,['7.0.01']
Click,7048285342,Banner5,2024-03-15 02:16:53,f1245ae3-26ad-4aa9-9ab3-f1545d75bdbb,P series,Android,['7.0.01']
Scroll,7048285342,Banner5,2024-03-15 02:17:03,b3405786-55a6-4860-a825-2c5ab3f03e09,P series,Android,['7.0.01']
Swipe back,7048285342,Home,2024-03-15 02:17:23,697c3870-e17d-474b-929b-44455a0e71fd,P series,Android,['7.0.01']
Swipe,7048285342,App Kill,2024-03-15 02:17:33,34108941-1c61-40b1-982b-8348658dc178,P series,Android,['7.0.01']
Click,9501511160,App Launch,2024-03-15 02:18:11,fdb819bc-d2a2-4a4a-9611-fdddfa149199,Nokia XR21,Android,['7.0.03']
Click,9501511160,Fiber,2024-03-15 02:18:21,754575b6-2b27-49da-b2f1-4fcc39bd04fb,Nokia XR21,Android,['7.0.03']
Scroll,9501511160,Fiber,2024-03-15 02:18:31,f138126e-2c7e-4cb7-94b3-71047c259089,Nokia XR21,Android,['7.0.03']
Swipe back,9501511160,Home,2024-03-15 02:18:41,baf827f1-0e9d-4c2a-91e3-e656dfd7633b,Nokia XR21,Android,['7.0.03']
Swipe,9501511160,App Kill,2024-03-15 02:18:51,650e9557-a513-4e16-8408-a9fc1b7c9191,Nokia XR21,Android,['7.0.03']
Click,8498619330,App Launch,2024-03-15 02:19:51,e65c7663-342e-42f3-8fda-2085ef1f220d,Pixel 3a,Android,['6.0.04']
Click,8498619330,Banner5,2024-03-15 02:20:01,b11459c3-0e99-461a-b67c-2aa923230515,Pixel 3a,Android,['6.0.04']
Scroll,8498619330,Banner5,2024-03-15 02:20:11,eaae0cb4-1789-46ce-b44f-1ed958686c62,Pixel 3a,Android,['6.0.04']
Swipe back,8498619330,Home,2024-03-15 02:20:31,fa8559ed-f0f9-4f8e-9188-64a844a48eb4,Pixel 3a,Android,['6.0.04']
Swipe,8498619330,App Kill,2024-03-15 02:20:41,4a2a5af6-f837-4425-afd3-0fef1471f06c,Pixel 3a,Android,['6.0.04']
Click,9060198641,App Launch,2024-03-15 02:21:38,db0b6420-ae68-44d1-9f80-6530f933bf78,Nokia G42 5G,Android,['6.0.48']
Click,9060198641,UPI,2024-03-15 02:21:48,39a44539-4abb-44e9-894b-fe43aea018b2,Nokia G42 5G,Android,['6.0.48']
Scroll,9060198641,UPI,2024-03-15 02:21:58,268629ca-e83d-49fe-bfea-2f8fb9787cbe,Nokia G42 5G,Android,['6.0.48']
Swipe back,9060198641,Home,2024-03-15 02:22:18,894dd82d-ec45-4d50-9435-e04fdbac3cc7,Nokia G42 5G,Android,['6.0.48']
Swipe,9060198641,App Kill,2024-03-15 02:22:28,fb9543e5-8d0d-4aa9-8d86-1eeb11a3f8e3,Nokia G42 5G,Android,['6.0.48']
Click,8087828593,App Launch,2024-03-15 02:22:30,68b2006a-1e94-4e07-b81a-15af50cbe825,Pixel 4,Android,['7.0.57']
Click,8087828593,bookfiber,2024-03-15 02:22:40,13396c34-8d4b-4efa-8803-0864e602065b,Pixel 4,Android,['7.0.57']
Click,8087828593,Book your Fiber Today,2024-03-15 02:22:50,1a710bbd-dc13-4237-aefe-5831bde7c201,Pixel 4,Android,['7.0.57']
Input,8087828593,number,2024-03-15 02:23:10,a1eec3cd-f3ca-45f2-b063-a0afb565baf1,Pixel 4,Android,['7.0.57']
Input,8087828593,name,2024-03-15 02:23:40,db13957b-a916-4087-b4bf-3745a2f5299c,Pixel 4,Android,['7.0.57']
Input,8087828593,address,2024-03-15 02:24:10,3a38b33f-daa2-4a1e-8f09-aaef30caba1a,Pixel 4,Android,['7.0.57']
Click,8087828593,Book,2024-03-15 02:24:40,8349aafc-72d2-48f0-89ea-6de6e2d5d93e,Pixel 4,Android,['7.0.57']
Swipe back,8087828593,Home,2024-03-15 02:25:10,e263f023-f82b-47f0-841c-1c09a3f03488,Pixel 4,Android,['7.0.57']
Swipe,8087828593,App Kill,2024-03-15 02:25:20,869f9859-1bfc-467d-878a-6d9882f9aa7f,Pixel 4,Android,['7.0.57']
Click,7794052924,App Launch,2024-03-15 02:27:54,0534d5f3-66ff-483b-afac-3076ba43988d,Nokia 5,Android,['7.0.60']
Click,7794052924,TV,2024-03-15 02:28:04,e5412f40-55a9-4a1d-9eaa-22ba7a98d867,Nokia 5,Android,['7.0.60']
Scroll,7794052924,TV,2024-03-15 02:28:14,76e70e0b-6087-428b-acb7-ef37c8b8ef88,Nokia 5,Android,['7.0.60']
Swipe back,7794052924,Home,2024-03-15 02:28:34,2b151aeb-7bb8-433e-9066-383e459329b0,Nokia 5,Android,['7.0.60']
Swipe,7794052924,App Kill,2024-03-15 02:28:44,5ba2dd18-9fb9-4021-aa06-9ff2a3a6a8a6,Nokia 5,Android,['7.0.60']
Click,8647865913,App Launch,2024-03-15 02:45:12,4dd21ed3-8ef1-45ab-b64f-bbc2649f571d,Pixel 4a 5G,Android,['7.0.57']
Click,8647865913,Banner3,2024-03-15 02:45:22,9fd97959-e7c8-45e8-9711-c74fd44860ee,Pixel 4a 5G,Android,['7.0.57']
Scroll,8647865913,Banner3,2024-03-15 02:45:32,d8e0d65a-bd17-4911-9b37-d71db473f18c,Pixel 4a 5G,Android,['7.0.57']
Swipe back,8647865913,Home,2024-03-15 02:45:52,ab50cf2e-b7ca-4cf2-aa2d-40994576c48b,Pixel 4a 5G,Android,['7.0.57']
Swipe,8647865913,App Kill,2024-03-15 02:46:02,851222cd-6305-4fbd-95d5-5170621180a2,Pixel 4a 5G,Android,['7.0.57']
Click,8721401185,App Launch,2024-03-15 02:45:53,01c809fe-1862-4db4-89f7-96a98c1e1ce8,Nokia XR21,Android,['7.0.25']
Click,8721401185,Pharmacy,2024-03-15 02:46:03,cf1460c4-a338-4b5f-9670-ec1db41886cf,Nokia XR21,Android,['7.0.25']
Click,8721401185,Search Medicine,2024-03-15 02:46:13,44781e5e-f3a5-482f-b56f-3cc3247f5a02,Nokia XR21,Android,['7.0.25']
Input,8721401185,Medicine name,2024-03-15 02:46:33,e57c6f5e-51bb-4150-8292-8bf1828208a4,Nokia XR21,Android,['7.0.25']
Click,8721401185,Search,2024-03-15 02:47:03,fab45fe8-e1b4-4bfe-9140-81d6b867940a,Nokia XR21,Android,['7.0.25']
Click,8721401185,Add to cart,2024-03-15 02:47:43,20a360b8-1762-4692-9f3d-7906e1f19fdb,Nokia XR21,Android,['7.0.25']
Click,8721401185,Buy Now,2024-03-15 02:48:23,784b2af3-f67f-426c-8f58-a99b4d16d33b,Nokia XR21,Android,['7.0.25']
Swipe back,8721401185,Home,2024-03-15 02:49:23,db3c56dd-2667-450a-9bb9-bade49ca60db,Nokia XR21,Android,['7.0.25']
Swipe,8721401185,App Kill,2024-03-15 02:49:33,9e146d13-3f8e-44e1-b858-2e8f162b5d09,Nokia XR21,Android,['7.0.25']
Click,9616578528,App Launch,2024-03-15 02:47:08,df4483b8-bac9-4a96-b60e-de0ca7bdf5b7,iPhone SE (1st generation),IOS,['6.0.48']
Click,9616578528,Banner2,2024-03-15 02:47:18,df0ac27a-56c5-4b93-ae3b-6630436a4108,iPhone SE (1st generation),IOS,['6.0.48']
Scroll,9616578528,Banner2,2024-03-15 02:47:28,b20756d8-f70f-4723-b97d-1cb0c29f7bc6,iPhone SE (1st generation),IOS,['6.0.48']
Swipe back,9616578528,Home,2024-03-15 02:47:48,1e9c30b9-648e-432c-9319-639ff8a2cacb,iPhone SE (1st generation),IOS,['6.0.48']
Swipe,9616578528,App Kill,2024-03-15 02:47:58,e25fdc09-3cc9-4a21-b91f-dfc858446c14,iPhone SE (1st generation),IOS,['6.0.48']
Click,8399983747,App Launch,2024-03-15 02:54:20,1eeb90d7-a420-4610-afaf-71f2bfa0f7b4,Pixel 3,Android,['7.0.57']
Click,8399983747,Events,2024-03-15 02:54:30,b3827fda-ac0d-420e-b72a-7fecd4e11c33,Pixel 3,Android,['7.0.57']
Click,8399983747,Event Choosen,2024-03-15 02:54:40,0c254a36-d032-48c5-832b-1f1d31edd499,Pixel 3,Android,['7.0.57']
Click,8399983747,Join Event,2024-03-15 02:55:00,89f07506-d0a7-45a4-a1b7-d9304b2bdaff,Pixel 3,Android,['7.0.57']
Swipe back,8399983747,Home,2024-03-15 02:56:00,f09f472f-b5e5-42a8-9721-da0220133f9a,Pixel 3,Android,['7.0.57']
Swipe,8399983747,App Kill,2024-03-15 02:56:10,39a2573a-1706-467f-948f-757641131c2b,Pixel 3,Android,['7.0.57']
Click,9842016201,App Launch,2024-03-15 02:55:19,ffc42db2-31bc-4dd9-9797-57bde4a5806d,Pixel 3,Android,['7.0.57']
Click,9842016201,Banner6,2024-03-15 02:55:29,9bfef91f-936c-4ae1-ae7b-9fedbcf39ec2,Pixel 3,Android,['7.0.57']
Scroll,9842016201,Banner6,2024-03-15 02:55:39,c24cdc14-b2bc-4895-8e1b-6db1c2cbe75e,Pixel 3,Android,['7.0.57']
Swipe back,9842016201,Home,2024-03-15 02:55:59,fc8854ec-79b1-4fee-8d88-ea64917ce6d6,Pixel 3,Android,['7.0.57']
Swipe,9842016201,App Kill,2024-03-15 02:56:09,76380585-4fa4-4ba4-b409-32b66c09f083,Pixel 3,Android,['7.0.57']
Click,7193407468,App Launch,2024-03-15 02:55:34,ec3e46f0-5d48-4881-96a6-60136e3cb268,OnePlus 9/9 Pro,Android,['7.0.47']
Click,7193407468,Bank,2024-03-15 02:55:44,7cfa7a3e-1c1c-4661-85ce-232ea8dbc2a2,OnePlus 9/9 Pro,Android,['7.0.47']
Click,7193407468,Check Balance,2024-03-15 02:55:54,730d8e61-4957-4918-b573-ed7c2fa3d942,OnePlus 9/9 Pro,Android,['7.0.47']
Click,7193407468,proceed,2024-03-15 02:56:14,6a333e37-79ea-49ab-be6e-d77ae806e0be,OnePlus 9/9 Pro,Android,['7.0.47']
Swipe back,7193407468,Home,2024-03-15 02:56:54,2f276b1a-0cae-4db3-a563-7cf67ea8cf0b,OnePlus 9/9 Pro,Android,['7.0.47']
Swipe,7193407468,App Kill,2024-03-15 02:57:04,b335b8cb-2570-4deb-9feb-4d5538360e12,OnePlus 9/9 Pro,Android,['7.0.47']
Click,7039969550,App Launch,2024-03-15 02:56:45,9b040b3c-0245-4c41-abe1-288c0a3f15c5,iPhone 13 Pro,IOS,['7.0.57']
Click,7039969550,nonjio_no,2024-03-15 02:56:55,499cbf89-43f8-44b1-b0ae-cecf074a7521,iPhone 13 Pro,IOS,['7.0.57']
Swipe back,7039969550,Home,2024-03-15 02:57:05,be578e6c-8645-4dd8-9488-0cd074e7511d,iPhone 13 Pro,IOS,['7.0.57']
Swipe,7039969550,App Kill,2024-03-15 02:57:15,4e9d1955-6937-45af-bf28-b12955ba1907,iPhone 13 Pro,IOS,['7.0.57']
Click,8796889124,App Launch,2024-03-15 03:04:37,9d3786ca-19df-4ba3-af86-4ac2f29a87a8,Galaxy Note9,Android,['7.0.57']
Click,8796889124,UPI,2024-03-15 03:04:47,52ceee29-aaeb-46f5-a63c-24d5c05aa27b,Galaxy Note9,Android,['7.0.57']
Scroll,8796889124,UPI,2024-03-15 03:04:57,326f4f10-1d31-4412-b617-1c8a9acb8d50,Galaxy Note9,Android,['7.0.57']
Click,8796889124,Send Money,2024-03-15 03:05:17,6ae45e60-723f-4a9b-b9f5-c3f4d8bef13c,Galaxy Note9,Android,['7.0.57']
Input,8796889124,Account number,2024-03-15 03:05:37,5a29bd0c-aee3-4384-8e14-fbaa368f6692,Galaxy Note9,Android,['7.0.57']
Input,8796889124,IFSC code,2024-03-15 03:06:07,66e2a52e-29cb-44f5-a4d4-889104669cef,Galaxy Note9,Android,['7.0.57']
Input,8796889124,Amount,2024-03-15 03:06:37,96e4fa84-c71e-43e3-bdf4-52907cf51166,Galaxy Note9,Android,['7.0.57']
Click,8796889124,proceed,2024-03-15 03:07:07,e3643430-5b53-47e0-9f7e-954aa1fab603,Galaxy Note9,Android,['7.0.57']
Swipe back,8796889124,Home,2024-03-15 03:08:07,77b8e835-9119-484a-b346-db0abac1182d,Galaxy Note9,Android,['7.0.57']
Swipe,8796889124,App Kill,2024-03-15 03:08:17,6f8662fc-3da6-4855-b435-a7da2bdbe280,Galaxy Note9,Android,['7.0.57']
Click,9412974623,App Launch,2024-03-15 03:04:49,b2c92716-99c2-4824-8b67-8ff8d8ce7162,Pixel XL,Android,['7.0.57']
Click,9412974623,Banner7,2024-03-15 03:04:59,1cf9ae0c-4ac6-44d8-9e63-02d6d409595c,Pixel XL,Android,['7.0.57']
Scroll,9412974623,Banner7,2024-03-15 03:05:09,3a8f4d0a-6c87-47ed-939d-3d41a0451f7a,Pixel XL,Android,['7.0.57']
Swipe back,9412974623,Home,2024-03-15 03:05:29,bf80cb06-0650-4325-982a-c68e7749437f,Pixel XL,Android,['7.0.57']
Swipe,9412974623,App Kill,2024-03-15 03:05:39,6c44fb5f-9423-4af9-9571-448a27b2b39a,Pixel XL,Android,['7.0.57']
Click,9826093631,App Launch,2024-03-15 03:05:21,4ccd66c8-269c-4c3a-bf09-114ceb726a21,Pixel 8 Pro,Android,['7.0.60']
Click,9826093631,TV,2024-03-15 03:05:31,3938af41-ecd4-4f50-b778-62266ec24614,Pixel 8 Pro,Android,['7.0.60']
Scroll,9826093631,TV,2024-03-15 03:05:41,bbe3f49c-0d29-49e6-9fa3-8d18d7e4ff12,Pixel 8 Pro,Android,['7.0.60']
Swipe back,9826093631,Home,2024-03-15 03:06:01,4ba6b6f7-225e-45e0-af8b-0c0873d5f3f1,Pixel 8 Pro,Android,['7.0.60']
Swipe,9826093631,App Kill,2024-03-15 03:06:11,32b5ad33-4b67-4b9a-ac66-ee97571846fe,Pixel 8 Pro,Android,['7.0.60']
Click,9254180755,App Launch,2024-03-15 03:08:10,7f0ac87d-b4df-49bc-9455-2b6316f5c5e7,Pixel 3a XL,Android,['7.0.57']
Click,9254180755,porttojio,2024-03-15 03:08:20,5851672a-622e-4c68-a0ca-53d4c715cb9d,Pixel 3a XL,Android,['7.0.57']
Swipe back,9254180755,Home,2024-03-15 03:08:30,ef07f21e-a680-4328-899a-bcff2e8672a1,Pixel 3a XL,Android,['7.0.57']
Swipe,9254180755,App Kill,2024-03-15 03:08:40,51bfe42c-81a9-45a3-baea-a0194908bedd,Pixel 3a XL,Android,['7.0.57']
Click,8199133855,App Launch,2024-03-15 03:15:47,62f2b6b2-102d-4fc3-b968-bc66d04db7f1,Nova series,Android,['7.0.25']
Click,8199133855,Banner8,2024-03-15 03:15:57,3746dd4b-baa0-4df2-88c5-bd70777817b4,Nova series,Android,['7.0.25']
Scroll,8199133855,Banner8,2024-03-15 03:16:07,f826a664-6df9-48d7-ad06-b34cb2f17ec5,Nova series,Android,['7.0.25']
Swipe back,8199133855,Home,2024-03-15 03:16:27,de7187fa-727a-4146-8cec-7fdbc90d2764,Nova series,Android,['7.0.25']
Swipe,8199133855,App Kill,2024-03-15 03:16:37,0a8a8a38-04b5-4251-b2a8-0992b23ffccb,Nova series,Android,['7.0.25']
Click,7797513764,App Launch,2024-03-15 03:27:06,a906ef27-9054-423c-8bf1-dc8fd80d6d11,Nokia G42 5G,Android,['7.0.60']
Click,7797513764,Banner5,2024-03-15 03:27:16,6f454f59-b490-4396-9fac-7e04120ceb8c,Nokia G42 5G,Android,['7.0.60']
Scroll,7797513764,Banner5,2024-03-15 03:27:26,0cf152dc-6c37-45fb-a6c2-a72efbfb4265,Nokia G42 5G,Android,['7.0.60']
Swipe back,7797513764,Home,2024-03-15 03:27:46,7891e522-ec89-4497-a2f0-61b992071ce9,Nokia G42 5G,Android,['7.0.60']
Swipe,7797513764,App Kill,2024-03-15 03:27:56,3948276e-d843-44de-a2fb-95c9d62061c8,Nokia G42 5G,Android,['7.0.60']
Click,8208177553,App Launch,2024-03-15 03:36:26,542b3e73-3264-4535-94a6-80a22dfc49a0,Galaxy Note5,Android,['6.0.48']
Click,8208177553,Mobile,2024-03-15 03:36:36,87a13230-aef2-4296-b9bd-cae746bb5c78,Galaxy Note5,Android,['6.0.48']
Scroll,8208177553,Mobile,2024-03-15 03:36:46,0d1649ef-5915-44b2-83c5-af67c0c9cb92,Galaxy Note5,Android,['6.0.48']
Swipe back,8208177553,Home,2024-03-15 03:37:06,8d9747d2-b2a8-442b-93ee-f6eb2261986b,Galaxy Note5,Android,['6.0.48']
Swipe,8208177553,App Kill,2024-03-15 03:37:16,ee42ef85-272a-43ee-840c-03e55525ebfa,Galaxy Note5,Android,['6.0.48']
Click,9205962006,App Launch,2024-03-15 03:36:45,b351e79f-f18c-4278-8a99-d2a9dc180ecd,Galaxy S9,Android,['6.0.04']
Click,9205962006,nonjio_no,2024-03-15 03:36:55,c28097d2-dd9e-4b62-a7a4-a185821124aa,Galaxy S9,Android,['6.0.04']
Click,9205962006,Port to Jio Number,2024-03-15 03:37:05,35fb7d9e-1979-4669-b320-073e1bc1c50c,Galaxy S9,Android,['6.0.04']
Input,9205962006,number,2024-03-15 03:37:25,0181c510-9c5a-44f6-85df-b459d9189dec,Galaxy S9,Android,['6.0.04']
Input,9205962006,name,2024-03-15 03:37:55,946bd97f-4378-4c38-b677-c82421993026,Galaxy S9,Android,['6.0.04']
Swipe back,9205962006,Home,2024-03-15 03:38:25,062c6396-7e12-4234-aac0-dd76587ab5ff,Galaxy S9,Android,['6.0.04']
Swipe,9205962006,App Kill,2024-03-15 03:38:35,65b2d365-40d8-41bc-b4b2-96b3171a2b0a,Galaxy S9,Android,['6.0.04']
Click,8433857800,App Launch,2024-03-15 03:36:51,6751c182-6672-4ec7-b312-08ef4b20cdfa,Galaxy M series,Android,['6.0.11']
Click,8433857800,Banner2,2024-03-15 03:37:01,26029d3c-23a2-4c09-bc98-4d9031be9aec,Galaxy M series,Android,['6.0.11']
Scroll,8433857800,Banner2,2024-03-15 03:37:11,c01d7223-191d-40f0-81f7-2dc3af186c6a,Galaxy M series,Android,['6.0.11']
Swipe back,8433857800,Home,2024-03-15 03:37:31,69ddb4fd-bdd3-4107-961a-42bef778943d,Galaxy M series,Android,['6.0.11']
Swipe,8433857800,App Kill,2024-03-15 03:37:41,2d15a503-7221-40a2-8206-6a2629562e7c,Galaxy M series,Android,['6.0.11']
Click,8735015063,App Launch,2024-03-15 03:38:59,7ece740d-8609-431f-985f-df6882114b69,Nokia XR21,Android,['7.0.03']
Click,8735015063,Fiber,2024-03-15 03:39:09,6d7e2be7-1845-49a6-af16-a18bd857f35d,Nokia XR21,Android,['7.0.03']
Click,8735015063,Book Fiber,2024-03-15 03:39:19,3bb041da-a338-4e36-8eaa-34b24e32627d,Nokia XR21,Android,['7.0.03']
Input,8735015063,pin code,2024-03-15 03:39:29,890de653-e3e7-4b7f-8283-261b94ce4bad,Nokia XR21,Android,['7.0.03']
Input,8735015063,address,2024-03-15 03:39:59,2b5cba74-57f9-4eec-b031-bf6b93e17207,Nokia XR21,Android,['7.0.03']
Input,8735015063,houseflat,2024-03-15 03:40:29,15c261ee-184c-4fcc-9f90-21730d03c2d5,Nokia XR21,Android,['7.0.03']
Input,8735015063,yourname,2024-03-15 03:40:59,b8b6fc9a-316a-48ac-8711-7778f95eb323,Nokia XR21,Android,['7.0.03']
Click,8735015063,proceed,2024-03-15 03:41:29,3e25bade-8cdc-4ca6-be70-28d56434cdf0,Nokia XR21,Android,['7.0.03']
Click,7583472528,App Launch,2024-03-15 03:39:08,6ea12e0a-767e-474c-9f93-4e0908753dc3,OnePlus 10,Android,['7.0.25']
Click,7583472528,JioStore,2024-03-15 03:39:18,7de9cd8a-ef1c-472f-850b-76d351a4cd74,OnePlus 10,Android,['7.0.25']
Swipe back,7583472528,Home,2024-03-15 03:39:28,64b0ed52-47a4-4c35-82ab-cd648fa0c005,OnePlus 10,Android,['7.0.25']
Swipe,7583472528,App Kill,2024-03-15 03:39:38,4e27388f-cae0-4036-8857-b793dd5492a8,OnePlus 10,Android,['7.0.25']
Click,8863817714,App Launch,2024-03-15 03:41:40,49f7e52e-ab8d-46fe-b476-fc7ed489adbe,Lenovo K series,Android,['7.0.60']
Click,8863817714,Banner9,2024-03-15 03:41:50,77cbf00e-fe0f-4492-af49-448ba9ad58b5,Lenovo K series,Android,['7.0.60']
Scroll,8863817714,Banner9,2024-03-15 03:42:00,470573ca-d04d-47d5-9dca-f9b257b6459f,Lenovo K series,Android,['7.0.60']
Swipe back,8863817714,Home,2024-03-15 03:42:20,06f4493c-575d-46f6-b79e-2976ed59aecc,Lenovo K series,Android,['7.0.60']
Swipe,8863817714,App Kill,2024-03-15 03:42:30,eef4b5a1-2876-4240-abf2-340b7fa72fba,Lenovo K series,Android,['7.0.60']
Click,9198903757,App Launch,2024-03-15 03:46:51,2d0d846a-70d5-4623-b29b-913837f97109,OnePlus 6/6T,Android,['7.0.57']
Click,9198903757,Shop,2024-03-15 03:47:01,4200e803-f74a-4ebd-aa35-8bc121f72f07,OnePlus 6/6T,Android,['7.0.57']
Scroll,9198903757,Shop,2024-03-15 03:47:11,abd36e67-99c7-438f-8e36-b93955d82a0c,OnePlus 6/6T,Android,['7.0.57']
Swipe back,9198903757,Home,2024-03-15 03:47:31,b50e6a6c-fc8b-4daf-97a9-e1f0c3d822a7,OnePlus 6/6T,Android,['7.0.57']
Swipe,9198903757,App Kill,2024-03-15 03:47:41,c34b5bed-599a-4c3e-8be2-c7b749148aae,OnePlus 6/6T,Android,['7.0.57']
Click,9168126741,App Launch,2024-03-15 03:50:31,73187d1f-7123-4070-ac62-8110eca6c99c,OnePlus 3/3T,Android,['7.0.60']
Click,9168126741,Banner7,2024-03-15 03:50:41,18c71b49-9078-4192-93e2-a37176292fcd,OnePlus 3/3T,Android,['7.0.60']
Scroll,9168126741,Banner7,2024-03-15 03:50:51,ea6c4f18-cf62-4bee-857f-2583c9050063,OnePlus 3/3T,Android,['7.0.60']
Swipe back,9168126741,Home,2024-03-15 03:51:11,9da6e785-2412-4ae3-ad70-de3a0a54bcde,OnePlus 3/3T,Android,['7.0.60']
Swipe,9168126741,App Kill,2024-03-15 03:51:21,96c96486-cc8f-44e3-80a7-473a3f24eb2d,OnePlus 3/3T,Android,['7.0.60']
Click,7038784181,App Launch,2024-03-15 03:50:37,08038336-e83b-41f3-a255-6dccbe6f404d,Pixel 4 XL,Android,['7.0.01']
Click,7038784181,Banner2,2024-03-15 03:50:47,ae86cdec-3893-47da-a33e-c1a5806b0969,Pixel 4 XL,Android,['7.0.01']
Scroll,7038784181,Banner2,2024-03-15 03:50:57,bce2ba7c-cb2a-4388-8f72-0413d0e0ab25,Pixel 4 XL,Android,['7.0.01']
Swipe back,7038784181,Home,2024-03-15 03:51:17,09ccc9f0-a18d-468b-86c1-3a9e20cd8f48,Pixel 4 XL,Android,['7.0.01']
Swipe,7038784181,App Kill,2024-03-15 03:51:27,97259f03-3894-4642-802a-9299fef4b309,Pixel 4 XL,Android,['7.0.01']
Click,7849031689,App Launch,2024-03-15 03:51:15,03343ed3-1e7a-4a6c-a1b1-22112b8f7dfd,OnePlus 2,Android,['7.0.60']
Click,7849031689,Banner8,2024-03-15 03:51:25,787f574a-71bc-4c2a-bfa4-044ef21edc4e,OnePlus 2,Android,['7.0.60']
Scroll,7849031689,Banner8,2024-03-15 03:51:35,91880534-5f3c-42a3-a113-562f05ccc08a,OnePlus 2,Android,['7.0.60']
Swipe back,7849031689,Home,2024-03-15 03:51:55,4e9912a9-6396-4dcd-ada2-eb860d8380a6,OnePlus 2,Android,['7.0.60']
